slot,block_hash,block_reward,gas_used,validator_pubkey,operator_name,pool_name,buidler_pubkey,builder_name,relay_name,relay_url
5539170,0x783146286a3feadbdbe4c2e963da63bdab51c2a3fa5146328550c009923b8ecd,0.258854106794488753,14982137,0x9853fb3a38c419c173b86ca8b37231c177f33b2754c12d94173fdcd5d3048f9096cd7825f892d2ae6966431eb728ceaf,,,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539171,0x4c46724f15592d47b837c76864fd1419d180fd7a5657dffe3efe260ebe78c9f7,0.043754310155865499,13695727,0xa09878471d3a944582418b16080ee6c5a5524b6be609c9ce4bcfeeb01339a4e3d72b1f7eafe27c8fca57e1f85282f7f9,,Binance,0x8bc8d110f8b5207e7edc407e8fa033937ddfe8d2c6f18c12a6171400eb6e04d49238ba2b0a95e633d15558e6a706fbe4,builder0x69,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539172,0x2f9d762c36a2ced0a7359761725b6eaf4f26734a406974f3952d96cae3fedcbc,0.018372978063100007,12973651,0x908beba0a61a07147d987e7ac2073b356f9e94fcededca9f324c0f0ded77623566ee9398b16cd3919d48200871d74305,Anyblock Analytics,Lido,0xb194b2b8ec91a71c18f8483825234679299d146495a08db3bf3fb955e1d85a5fca77e88de93a74f4e32320fc922d3027,builder0x69,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539173,0x9204dd5fb775cd5842c8759619706b2c20a1c95e3b95a7815a4ac6f2deba08e7,0.028880962587237496,18643654,0x857bf151e87ddd7f0dd63f60ef6e68ed659e1c42539020b7c225fba0db558fc7283383e3f60390a4df2d907dd4e670cb,,,0x9000009807ed12c1f08bf4e81c6da3ba8e3fc3d953898ce0102433094e5f22f21102ec057841fcb81978ed1ea0fa8246,blocknative,Blocknative,https://0x9000009807ed12c1f08bf4e81c6da3ba8e3fc3d953898ce0102433094e5f22f21102ec057841fcb81978ed1ea0fa8246@builder-relay-mainnet.blocknative.com
5539174,0x14f230b13c74c746961d091f65b7c9c5f4ce28c10a7c4169089a2d55489ce805,0.985339924323016632,29988500,0x98ed7b2c85ee7b01f260ba11d42d2d636835d7c18de6fe6df4245561cd8922d7eccc06b4896b4399c056de095084fd33,,,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,Unknown,Eden Network,https://relay.edennetwork.io
5539175,0x804c7b1e6b9df542e5d5edea73440eeaaf27d5c2a6600bc34c28c2a59c0d7b5d,0.056622497611865362,28015476,0x870a9babcd1a7dbf119479a2350e02abbaf55f962ec2794a7f04196ef02f4f42baf96e1d20b6e402c5bbc8996577171f,,,0x976e63c505050e25b70b39238990c78ddf0948685eb8c5687d17ba5089541f37dd3c45999f2db449eac298b1d4856013,bloxroute,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5539176,0x6c9da49ec7027b469056e9feedb1c70ea095520decc0e176243069d8a0a2ed1d,0.052654133233165237,13598700,0xb1f61c2e64a8e55517dd00f9f47580e5d7ec1cbdae416e1294eca75648120fcb3123b9d61e59bbf91e462885663195c2,,,0x94aa4ee318f39b56547a253700917982f4b737a49fc3f99ce08fa715e488e673d88a60f7d2cf9145a05127f17dcb7c67,bloxroute,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5539177,0xd1134ee4e8714bce64fca756c917197c3939f2462f2a75448e7f6a9999d7f409,0.068466946886620805,15372091,0xb9f8074168c32f4bb9cb381b5c466152f5eea85f3d33ed5c00c27e230ef727c0d25850695f28d2860103fa1e9d6eae19,,Coinbase,0x8dde59a0d40b9a77b901fc40bee1116acf643b2b60656ace951a5073fe317f57a086acf1eac7502ea32edcca1a900521,beaverbuild.org,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539178,0xb9927495a204bf7bc2b05439562f1360119f265a07c98360205800488325db55,0.050113898542074856,12459301,0x8f5ff259e0df3f54bc2a276d3a1e592af70f86998c04ea72661dc616d08f6abfbce6449e010337613931fd3c7c7bdaf0,,,0x94aa4ee318f39b56547a253700917982f4b737a49fc3f99ce08fa715e488e673d88a60f7d2cf9145a05127f17dcb7c67,bloxroute,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5539179,0x414d157678dd9a5e2543fa315755077b4486e40eedceebb3ea5e7b498ab1593e,0.043614018379185961,11283373,0xb586776e8c08f557dff08a1fe9005d32e98ecff601cadae6551b1a896633a56f5c00696a8c6a714ccf845dd464002685,,,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5539180,0xfcc34835eb9bf022cf969bc8feb6257a3f84e86f9843d5679e598a92d29082a1,0.065703493498233313,11196192,0x854b01104fac490ff598427579b538c233bb3403dcc4a45c94eb15d564fb6b2b44b32664a2b3d9cec16f0cfb407b8545,,,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539181,0x2673dc84c2e87f609d36b24910d53f8f507636d7ca4cd55fc623ce2df1dab09f,0.057582979745941422,14337688,0x81880bf6825e1d35e9d7266a00919c654bf0b3ef48bf32c3e9d0b92665d57137644cb525dfabdf02a0409d519dff7028,,Bitcoin Suisse,0xa1dead01e65f0a0eee7b5170223f20c8f0cbf122eac3324d61afbdb33a8885ff8cab2ef514ac2c7698ae0d6289ef27fc,flashbots,Ultra Sound Relay,https://0xa1559ace749633b997cb3fdacffb890aeebdb0f5a3b6aaa7eeeaf1a38af0a8fe88b9e4b1f61f236d2e64d95733327a62@relay.ultrasound.money
5539182,0xc91f6d2516fa16cf807418ad132d12cc85288a028a693213431465caf35737b0,0.050447552334843258,10588859,0xb6d2ccbf8ca765878fa8d3de82c9b6d753e61ad00c8c55abd0987b06cec51ab52da4f9d820adf01b1b8190d1aeefa6af,,,0xaec4ec48c2ec03c418c599622980184e926f0de3c9ceab15fc059d617fa0eafe7a0c62126a4657faf596a1b211eec347,beaverbuild.org,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539184,0xb72087e6a278593e282f83db3cf8aa3e80101dc1b6304478f3be26660c162e6c,0.258052510435649689,23786267,0xb68caaa6ffb98dd8b3ae7c329ded4033546ff8a7b2a23b1f2c24700db59794f74724e0d0bd6e3488aee72387dd1ae24e,,,0x82ba7cadcdfc1b156ba2c48c1c627428ba917858e62c3a97d8f919510da23d0f11cf5db53cb92a5faf5de7d31bf38632,Unknown,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5539185,0xa017c365b0ea707ca7fd593a8bc3374526f67076289649f9b33f3eeb2e0d17c8,0.055460255475399992,11267162,0x8a7e0dcf7c22317e191a1722684ed2f559ad3bfc3cb3d730ec51791b51c14f4f826c38f03ce1bc0f44311eb262912a34,,,0xa1daf0ab37a9a204bc5925717f78a795fa2812f8fba8bda10b1b27c554bd7dedd46775106facd72be748eea336f514e9,Øgethgo1.19.1linux,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539186,0x2429dded1d1015fce64bd932728f3ea4a2987403c38323cae4c39ad9ba8c003d,0.026537780446391688,11899552,0x9852bba203a85316d7761cf2f8adaea2c2757dd598683be2c2ea121d1eb9cbec7e722c807a1e1d3b6faa758e3f7489de,Everstake,Lido,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5539187,0x7c3618289a354abdc49a2a86e7a4415f114d53ea0fefc6680cb5afec9f37e956,0.037700207619980075,13156251,0x8305fbfff6aaec1717686142f8e6deaeee9fe108a23abbd12989fe1f3c90e5f2d742ed38cb881317922fb904a0df32b0,,,0x81beef03aafd3dd33ffd7deb337407142c80fea2690e5b3190cfc01bde5753f28982a7857c96172a75a234cb7bcb994f,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539188,0xb7c387c8ff3cf562fc7ffd87d3c0bdfe485d93b0a8d59b9951787ca57ac29d7e,0.095863428061191462,15112260,0x823bff0e86dbc2493ca99134de66003fd5aa7f54454faef51de532b6244ea93550873566f871062cfa78e1cebcf7679e,,,0x81beef03aafd3dd33ffd7deb337407142c80fea2690e5b3190cfc01bde5753f28982a7857c96172a75a234cb7bcb994f,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539189,0xdadda5da50b3f86990517a304b19a7a950747e26c03ce766fd9e02710df40156,0.073797684159965861,24828545,0xb0b9cdd29ef11487402a59e5589c7d82237fa35a3c4025d15582a78536f66a3296a5fc4d547e6d7a6748ce2ffbd10e1d,,,0xb194b2b8ec91a71c18f8483825234679299d146495a08db3bf3fb955e1d85a5fca77e88de93a74f4e32320fc922d3027,builder0x69,Agnostic Boost Relay,https://0xa7ab7a996c8584251c8f925da3170bdfd6ebc75d50f5ddc4050a6fdc77f2a3b5fce2cc750d0865e05d7228af97d69561@agnostic-relay.net
5539190,0xb4d5b3d3c43605ed2b6d1ba5f5bb30c4fd50ba6c14135b516f54ede17301d818,0.079398470402644097,12228423,0x860421f9a7c688ee8a1a33ddea1e7923fdf93b3675374f0ea8b5e865dfa3a06208cee6a780680740e02a0666b0906261,,,0xa1daf0ab37a9a204bc5925717f78a795fa2812f8fba8bda10b1b27c554bd7dedd46775106facd72be748eea336f514e9,Øgethgo1.19.1linux,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539192,0x275490a55b1893ec716149810e3afd302602af9a376f69c1b8dec37bee1383f5,0.111189150231567456,15910634,0xa325056aa2d50641afff750c529a18dd5a79900a74e361b20a58200118cd84cee4688fb066d6b6d7cc9b32881e2823bf,,,0xa1dead01e65f0a0eee7b5170223f20c8f0cbf122eac3324d61afbdb33a8885ff8cab2ef514ac2c7698ae0d6289ef27fc,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539193,0xa17b0b0747cde318ce2c00503fbae2e7130e7832d030e9060e9e282a381f3e6b,0.092097140304354031,6130010,0xacdb07da1cdccf21a1814c0a1b55bab926ee0106c90290bd194d8f8081202dacc19e046a8cec1726c792262efb6d1ff1,,,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5539197,0x95cc8b81fef47da9ebb37bcda2cff47fa9d5c84cfcd660f9b89b1448ead8566b,0.070531370611723037,17494777,0x95f6a4b6cd9cf19c5348f8edaadb075d9c5177ff4fdaef1eb2166baef71ef77b7414fe5f52e70bbe441c4ba90d434a98,,Kraken,0xa1daf0ab37a9a204bc5925717f78a795fa2812f8fba8bda10b1b27c554bd7dedd46775106facd72be748eea336f514e9,Øgethgo1.19.1linux,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539198,0x04b8132a4b2c18c59fd178f46e31512ba0522fb099cba9f25667b8693a56ced6,0.062200067000954114,20837471,0x90ddaea539fa2acb7ca0b16446948e7fda66a86a2d84e0ce2b0f7326d5e6f43296fc47d31a77bfb57c8b3290798c6e6a,,Kraken,0x81beef03aafd3dd33ffd7deb337407142c80fea2690e5b3190cfc01bde5753f28982a7857c96172a75a234cb7bcb994f,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539199,0xb69a13ca9f5bb635bfe70ae9b1c3f2afac5eff6f96495efebcff025898389d6e,0.795018123918983437,29985936,0x8a83828f9f16ca8a666b9bc6dcb515ba642aae962b7b829d085b9a15431152e3344942392b0856e2de41ce17b827df14,Staked.us,,0x81beef03aafd3dd33ffd7deb337407142c80fea2690e5b3190cfc01bde5753f28982a7857c96172a75a234cb7bcb994f,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539200,0xb4c06bb19a6bbc3f957b829daa68ef9268ad24a5154b9c096359ec85c40063bb,0.137204891376939053,29986734,0x88585f97c88d969031817c1f709f5d3ab0ff821cd7a59c1977a4ed829fc662598d64e22febd5314550e2fe957d25113e,,Coinbase,0x81babeec8c9f2bb9c329fd8a3b176032fe0ab5f3b92a3f44d4575a231c7bd9c31d10b6328ef68ed1e8c02a3dbc8e80f9,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539201,0xf1321f855f54f4144d9a5a30f4b5dc4273d4e2f9d8c3d7df538a9a15dcd841b6,0.061288604246963508,19509995,0xb6a584916700e4d1a77f8f4b4390d735152c2cac8f0820423fca6a62df8eee068e3e917eb8555464ddb15b0374182162,,Coinbase,0xb194b2b8ec91a71c18f8483825234679299d146495a08db3bf3fb955e1d85a5fca77e88de93a74f4e32320fc922d3027,builder0x69,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539202,0x1dcb517998d7440f26438201492fdd45a2b390e56eb1d5ccfa5feb421c0744d6,0.045987184103765350,17091524,0xa384635547cef0ab53c5a6aef7b77ef28c1f793d39b1787c5571c409ca140445215b1a64448e74abb359c1fa5493aefe,,Kraken,0xaec4ec48c2ec03c418c599622980184e926f0de3c9ceab15fc059d617fa0eafe7a0c62126a4657faf596a1b211eec347,beaverbuild.org,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539203,0x8599f56c9544fc6f997c450f9b6a689a9689f44b53ed622e5938ec139d4bef27,0.045193800249365364,12318187,0x99afd85e350f3c6d10e02da533828a9dc945ec10acb2e87bd760ec9df5fcda037789da7a50a5057729d03d706a198647,,Bitcoin Suisse,0x94aa4ee318f39b56547a253700917982f4b737a49fc3f99ce08fa715e488e673d88a60f7d2cf9145a05127f17dcb7c67,bloxroute,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5539204,0x2281a36f2e57a1d3938f64bfc99ce9597e30e6bb5866d5f3f084d3ae6b13198a,0.076978230121954049,25397705,0xaef7c4c2ee3e4dc77f81b5e7aa13985092692d783971d12f901f1dd47907288f738481cdb0eec0e053ae7794c1e3d794,,,0x83d3495a2951065cf19c4d282afca0a635a39f6504bd76282ed0138fe28680ec60fa3fd149e6d27a94a7d90e7b1fb640,Unknown,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5539205,0xa267b23ef6de31e5841f10480ad8d829a6ecf82d1e7f25784da7dbfaf7295237,0.040479838783505457,10339292,0xa8abc7799e3408f1fe250f37319a3fbef466e5316d747cc866dfb9f2819e6f39462a82dc03b340e4768b6e3ca723fe35,,,0x8dde59a0d40b9a77b901fc40bee1116acf643b2b60656ace951a5073fe317f57a086acf1eac7502ea32edcca1a900521,beaverbuild.org,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5539206,0x45e8f061c105ea2ef51fd51c897d6752d20d3dc5daddc6a4679bfac6af87485c,0.054464606686313217,22548162,0x8681f248b5bf9308e6d266405b92ea176b2659d56c6a3bb03f3440add12519ae0cee40dc7967883006a0e0cdaa7548e1,,,0x94aa4ee318f39b56547a253700917982f4b737a49fc3f99ce08fa715e488e673d88a60f7d2cf9145a05127f17dcb7c67,bloxroute,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5539207,0x41b4c6bb4ab6e9782f32ccd7bd7740a6259f5863832c66df8f6fbb7d6a570f1a,0.033290955680666204,10360675,0x9966a39b560bc3b27d7df055474ca864f9e56418e1ae01a69dbe015b3c2e546fa5864774111d2715557122cb58fd89b5,,,0xaec4ec48c2ec03c418c599622980184e926f0de3c9ceab15fc059d617fa0eafe7a0c62126a4657faf596a1b211eec347,beaverbuild.org,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539208,0x6bae9b760a15b856264f0a837a626378e02581d2c2d8d6c95c67ae4879fc90ff,0.022526754836112601,9211210,0x9411401872d149ea89cdd89c59a844d9ea9ae114fa2b86f472fe7780047d8b26977f4a62752afb0c529bb30023cc5e9e,,,0x81beef03aafd3dd33ffd7deb337407142c80fea2690e5b3190cfc01bde5753f28982a7857c96172a75a234cb7bcb994f,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539209,0xd1ed324d34830bb707b6958f9cd0d62dc96c5eae0de637d3d322e54300a9c218,0.048820379129146889,15392264,0x8caa5ddec53c31c73e3d4366ddc54f3045adbdf1f955d3c08d58df06c78cfec2bd9a8b24070c5eedb05e6b6deb3973db,,,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,Unknown,Eden Network,https://relay.edennetwork.io
5539210,0x2d8bfdbd7912941faab1f74bcffa5ce04cc9dee5f576bdd0ca8f3b595e0fa4e2,0.056264778257800025,11086755,0x82a0807d48d5ed58c9fa15e4530b30904dd5946f24175d6f4af1fc598540999c588cbb8a19fb0949981486c37115f036,,,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539212,0xd53e42684fad5daa6cb13380a85860cf4a1a61e6ea7c14801f9e115e82392ffd,0.033011129331959510,16134964,0xb970c742b82ad760ab5cc47c7b45b613413dc56756ed46bc428c4dba712816ca89db26a04ef13ccc2a606aa19c1bd8bf,,,0x89783236c449f037b4ad7bae18cea35014187ec06e2daa016128e736739debeafc5fe8662a0613bc4ca528af5be83b3c,Unknown,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539213,0xdf1104dd772e7e638726838995a454a28b9f801f445131b0a4af80603ebacb49,0.052200937734444870,16726651,0x94df0d7f5bd9d9c0cb7189f2aade5c949d90f9f6c0d97dad2ba13d66776aab76fb5131fe1daa1775b34f0332283a900e,,,0xaec4ec48c2ec03c418c599622980184e926f0de3c9ceab15fc059d617fa0eafe7a0c62126a4657faf596a1b211eec347,beaverbuild.org,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539214,0xf6be7b45f8e46ffcccbb166dff692058db585f054e7e837e0a30249d0905f581,0.022969521317980416,11044262,0xb972d4d9665f9907d8c908abe7a14dacd22f60592b850647c24600df66362144c64418f1dd1a932b7235b597899eea11,,,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539215,0xa41962d4dbdc67ee51c3a6cd7b7a5a1ee7b1b56549b6c4364dcd8ae56a63ebd0,0.167934883139844714,12467557,0x964bb63169a705fe69c37ff2a41f46d21ba5aa2c989a2b496a04982a538d75d30949a47e968c983f298d6fbbccd1b335,,,0xa1dead01e65f0a0eee7b5170223f20c8f0cbf122eac3324d61afbdb33a8885ff8cab2ef514ac2c7698ae0d6289ef27fc,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539216,0x4ce9088f8c7e1974d1bd8efcf0772b2f5534b620a096c645aee630772c0be5a4,0.166769896664412231,11734727,0x8142778eec9e5cfb53f1f7965705e9b52ab6a461a2711a6c0449fafbb032891ce7e3b6c52b8a530071a83d44e685fdaa,,,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5539217,0xb92e460e0f38f250bcd962acc7108f98c56c949469eabda47de93668754370da,0.074280795406322564,24006996,0xb90f0184d10b78af83222d0477bb3fcbd99e11c59aa97b35be231d915eef631d90921c30ea8e368cb754b2e453d5f89d,Kiln,Lido,0x81babeec8c9f2bb9c329fd8a3b176032fe0ab5f3b92a3f44d4575a231c7bd9c31d10b6328ef68ed1e8c02a3dbc8e80f9,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539218,0x0e6139894cbaded6ae732a4b4a9c19bc294c5eceea8adc0084e2a70acf556b68,0.224688810672243380,13915974,0xb2f3ccaebef35ae2d03a3637141bcfe186179f13619da23136cef7d5c599b09f159a5205642dc546a4f35877963c9487,,,0x81beef03aafd3dd33ffd7deb337407142c80fea2690e5b3190cfc01bde5753f28982a7857c96172a75a234cb7bcb994f,flashbots,Agnostic Boost Relay,https://0xa7ab7a996c8584251c8f925da3170bdfd6ebc75d50f5ddc4050a6fdc77f2a3b5fce2cc750d0865e05d7228af97d69561@agnostic-relay.net
5539219,0x5c04a587e50ffcca0fd61667f3aeebdefe52991d5cb50e6150118772462a5c5d,0.055367510661787173,12968634,0xa705f7e35df2155d0df0865b18f58e7f71e8e6af87dd0b38c6d27496cd91c1876ac8ca3cb0bf6e602d9041968ae5a902,,Coinbase,0xa1daf0ab37a9a204bc5925717f78a795fa2812f8fba8bda10b1b27c554bd7dedd46775106facd72be748eea336f514e9,Øgethgo1.19.1linux,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539221,0x6f81c7c924f897701b2fdc250eeddc5c627535307bbe6472a87776dc102d9900,0.545889951040833263,17498493,0x9570b14a0cc1f53817f26cae6018875329c3cc72ee06fd0d126bcc28d4c5f5b7a8358727a6007756faf8ffa29e9a9b35,,,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539222,0xdc3a9f99d50e42dcb7d0342f56ea6963ac026348e756ac13d3eeaab73d77f935,0.067279384210784312,20739910,0x8afe355b674fd31d6b9b7d1ed4d348444096f4c4b02fd1ee84a1176bc0187a990f03e522b12762549000be8504674da1,,,0xa1daf0ab37a9a204bc5925717f78a795fa2812f8fba8bda10b1b27c554bd7dedd46775106facd72be748eea336f514e9,Øgethgo1.19.1linux,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539224,0x5909027f76922a4d8d4b74f8c8e4fe117faab5d84ae635e2035caabc885f4fcb,0.116683338169116266,29972107,0xab6cb4bc92fbad9a5345cf4657a3feb39c13a78623d78aafb0ef4783c17a83ab652a589430fc2fe8d4c4a155c91e6657,,,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
